"STATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"61024099999","2001-01-29","  17.6","000000","999.9","  86.0","  53.4"," 14.0"," 0.00","1012.8","999.9","956.0","  77.0","  7.6","  9.8"
"61024099999","2001-01-30","  22.9","000000","999.9","  88.9","  60.1"," 12.0"," 0.00","1013.2","999.9","956.7","  78.4","  6.7","  6.6"
"61024099999","2001-01-31","  25.0","000000","  9.9","  90.5","  61.2","  8.0"," 0.00","1012.1","999.9","955.8","  83.5","  7.5","  4.3"
"61024099999","2001-02-01","  21.3","000000"," 11.1","  92.3","  59.0","  8.0"," 0.00","1011.5","999.9","955.4","  78.9","  6.4","  4.4"
"61024099999","2001-02-02","  17.6","000000","999.9","  90.7","  58.1"," 25.1"," 0.00","1011.7","999.9","955.4","  79.8","  6.1"," 16.7"
"61024099999","2001-02-03","  18.1","000000","999.9","  85.3","  59.0"," 22.9"," 0.00","1014.2","999.9","957.4","  74.2","  6.6"," 13.4"
"61024099999","2001-02-04","  17.6","000000","999.9","  78.8","  55.4"," 25.1"," 0.00","1016.3","999.9","959.1","  72.2","  3.2"," 18.4"
"61024099999","2001-02-05","  17.6","000000","999.9","  79.7","  49.6"," 22.9"," 0.00","1017.1","999.9","959.6","  71.1","  3.9"," 18.3"
"61024099999","2001-02-06","  18.1","000000","999.9","  81.5","  51.8"," 25.1"," 0.00","1017.4","999.9","959.9","  74.5","  6.2"," 18.5"
"61024099999","2001-02-07","  18.9","000000","999.9","  83.3","  50.0"," 28.0"," 0.00","1016.4","999.9","959.2","  76.0","  7.0"," 16.6"
"61024099999","2001-02-08","  17.6","000000","999.9","  82.0","  50.0"," 15.9"," 0.00","1015.2","999.9","958.1","  72.3","  6.5"," 10.8"
"61024099999","2001-02-09","  18.3","000000","999.9","  83.3","  52.5"," 16.9"," 0.00","1015.3","999.9","958.2","  74.9","  6.2"," 13.0"
"61024099999","2001-02-10","  18.8","000000","999.9","  85.1","  53.6"," 27.0"," 0.00","1016.0","999.9","958.9","  75.1","  3.2"," 18.5"
"61024099999","2001-02-11","  18.4","000000","999.9","  83.3","  54.5"," 22.9"," 0.00","1016.5","999.9","959.5","  75.9","  5.3"," 13.4"
"61024099999","2001-02-12","  18.6","000000","999.9","  79.7","  50.9"," 12.0"," 0.00","1016.6","999.9","959.1","  67.6","  6.8","  5.6"
"61024099999","2001-02-13","  22.8","000000","999.9","  74.1","  50.0"," 22.9"," 0.00","1016.7","999.9","960.5","  64.5","  5.9"," 12.1"
"61024099999","2001-02-14","  23.5","000000","999.9","  75.2","  51.4"," 21.0"," 0.00","1017.3","999.9","959.7","  67.9","  6.2"," 13.4"
"61024099999","2001-02-15","  21.4","000000","999.9","  77.0","  52.7"," 22.9"," 0.00","1016.4","999.9","958.9","  70.3","  5.5"," 16.5"
"61024099999","2001-02-16","  22.7","000000","999.9","  82.4","  56.1"," 16.9"," 0.00","1015.9","999.9","958.8","  73.8","  6.4"," 10.7"
"61024099999","2001-02-17","  18.2","000000","999.9","  84.2","  55.4"," 19.0"," 0.00","1014.8","999.9","957.9","  78.7","  7.0"," 12.4"
"61024099999","2001-02-18","  18.9","000000","999.9","  85.3","  56.5"," 16.9"," 0.00","1013.9","999.9","957.2","  77.7","  6.7","  8.4"
"61024099999","2001-02-19","  23.3","000000","  8.9","  89.6","  61.7","  6.0"," 0.00","1012.9","999.9","956.6","  81.1","  5.9","  2.6"
"61024099999","2001-02-20","  18.5","000000","999.9","  88.9","  66.2"," 15.9"," 0.00","1013.8","999.9","957.7","  82.4","  6.5","  9.6"
"61024099999","2001-02-21","  17.6","000000","999.9","  86.9","  61.9"," 25.1"," 0.00","1014.7","999.9","958.4","  77.9","  5.2"," 15.3"
"61024099999","2001-02-22","  17.6","000000","999.9","  86.0","  64.4"," 28.9"," 0.00","1014.0","999.9","957.7","  80.0","  7.0"," 16.2"
"61024099999","2001-02-23","  18.3","000000","999.9","  84.9","  55.4"," 25.1"," 0.00","1013.6","999.9","956.8","  76.9","  6.4"," 16.5"
"61024099999","2001-02-24","  17.8","000000","999.9","  87.8","  56.3"," 21.0"," 0.00","1012.5","999.9","956.0","  77.6","  6.7"," 10.8"
"61024099999","2001-02-25","  17.6","000000","999.9","  90.7","  57.2"," 16.9"," 0.00","1011.5","999.9","955.3","  83.0","  6.2"," 12.8"
"61024099999","2001-02-26","  21.6","000000","999.9","  95.9","  62.4"," 15.9"," 0.00","1009.3","999.9","953.7","  88.0","  6.7","  7.5"
"61024099999","2001-02-27","  20.3","000000","999.9","  98.6","  61.9","  8.0"," 0.00","1007.0","999.9","951.5","  89.4","  6.2","  5.6"
"61024099999","2001-02-28","  28.9","000000","999.9","  94.6","  70.5","  9.9"," 0.00","1006.8","999.9","951.7","  81.6","  6.2","  5.3"
"61024099999","2001-03-01","  20.6","000000","999.9","  95.5","  67.5"," 12.0"," 0.00","1010.4","999.9","954.8","  83.9","  6.2","  7.0"
"61024099999","2001-03-02","  18.5","000000","999.9","  95.9","  66.2"," 22.9"," 0.00","1012.7","999.9","957.1","  88.7","  5.6"," 15.8"
"61024099999","2001-03-03","  18.0","000000","999.9","  98.6","  63.5"," 19.0"," 0.00","1012.4","999.9","956.8","  86.5","  6.5"," 12.4"
"61024099999","2001-03-04","  18.8","000000","999.9","  98.6","  68.4"," 23.9"," 0.00","1011.8","999.9","956.4","  87.3","  6.8"," 12.3"
"61024099999","2001-03-05","  17.8","000000","999.9","  97.9","  62.2"," 19.0"," 0.00","1012.8","999.9","957.2","  86.4","  6.2","  9.1"
"61024099999","2001-03-06","  19.3","000000","999.9","  95.0","  61.7"," 19.0"," 0.00","1014.5","999.9","958.7","  87.1","  7.1"," 12.0"
"61024099999","2001-03-07","  17.6","000000","999.9","  92.3","  61.7"," 27.0"," 0.00","1012.7","999.9","956.8","  83.1","  4.6"," 17.4"
"61024099999","2001-03-08","  20.9","000000","999.9","  93.7","  57.2"," 21.0"," 0.00","1011.7","999.9","957.4","  84.4","  6.4"," 11.4"
"61024099999","2001-03-09","  20.6","000000"," 12.0","  95.5","  64.4","  8.0"," 0.00","1010.4","999.9","954.7","  82.1","  7.1","  5.2"
"61024099999","2001-03-10","  23.0","000000","999.9","  98.6","  65.5"," 12.0"," 0.00","1009.5","999.9","954.0","  87.3","  6.5","  6.6"
"61024099999","2001-03-11","  23.9","000000","999.9","  98.8","  64.4"," 12.0"," 0.00","1009.8","999.9","954.9","  89.1","  7.0","  4.5"
"61024099999","2001-03-12","  24.3","000000","999.9","  94.1","  69.6"," 33.0"," 0.00","1011.1","999.9","955.7","  85.8","  5.2"," 19.2"
"61024099999","2001-03-13","  29.2","000000","999.9","  91.4","  66.2"," 22.9"," 0.00","1011.4","999.9","955.7","  84.9","  5.1"," 17.0"
"61024099999","2001-03-14","  19.8","000000","999.9","  91.9","  60.8"," 25.1"," 0.00","1010.9","999.9","954.9","  85.8","  4.8"," 17.8"
"61024099999","2001-03-15","  25.5","000000","999.9","  90.5","  67.1"," 25.1"," 0.00","1011.8","999.9","955.5","  83.3","  3.4"," 17.6"
"61024099999","2001-03-16","  23.1","000000","999.9","  93.2","  63.7"," 15.9"," 0.00","1012.0","999.9","955.7","  84.6","  6.5","  7.8"
"61024099999","2001-03-17","  18.3","000000","999.9","  93.2","  78.8"," 19.0"," 0.00","1009.2","999.9","953.8","  88.7","  7.1"," 10.4"
"61024099999","2001-03-18","  18.5","000000","999.9","  95.7","  62.6"," 16.9"," 0.00","1009.5","999.9","953.9","  85.3","  7.6"," 10.3"
"61024099999","2001-03-19","  21.2","000000","999.9","  98.6","  63.7"," 12.0"," 0.00","1010.9","999.9","955.3","  88.2","  6.2","  7.1"
"61024099999","2001-03-20","  18.6","000000","999.9","  99.3","  67.1"," 12.0"," 0.00","1010.1","999.9","954.7","  89.8","  7.0","  7.1"
"61024099999","2001-03-21","  18.2","000000","999.9","  99.9","  69.8"," 12.0"," 0.00","1009.4","999.9","954.3","  90.0","  6.6","  9.1"
"61024099999","2001-03-22","  17.6","000000","999.9","  96.4","  67.1"," 30.9"," 0.00","1009.5","999.9","954.3","  90.3","  4.9"," 19.2"
"61024099999","2001-03-23","  17.6","000000","999.9","  95.5","  82.4"," 19.0"," 0.00","9999.9","999.9","999.9","  91.4","  2.8"," 14.7"
"61024099999","2001-03-24","  17.6","000000","999.9","  97.7","  65.3"," 19.0"," 0.00","1011.9","999.9","956.5","  85.3","  6.2"," 12.7"
"61024099999","2001-03-25","  18.0","000000","999.9","  99.0","  75.2"," 15.9"," 0.00","1009.3","999.9","954.2","  91.5","  6.2","  8.9"
"61024099999","2001-03-26","  18.6","000000","999.9"," 100.4","  69.8"," 15.9"," 0.00","1008.1","999.9","953.0","  92.3","  6.2","  7.6"
"61024099999","2001-03-27","  18.1","000000","999.9","  99.7","  63.5"," 15.9"," 0.00","9999.9","999.9","952.9","  90.2","  6.2","  8.9"
"61024099999","2001-03-28","  17.8","000000","999.9"," 100.4","  66.6"," 14.0"," 0.00","1008.3","999.9","953.1","  90.5","  6.2","  9.3"
"61024099999","2001-03-29","  19.5","000000"," 11.1"," 102.6","  70.7","  9.9"," 0.00","1007.9","999.9","952.9","  90.8","  6.5","  4.9"
"61024099999","2001-03-30","  17.6","000000"," 11.1"," 103.6","  69.1","  9.9"," 0.00","1005.1","999.9","950.4","  95.7","  7.0","  7.0"
"61024099999","2001-03-31","  22.5","000000","999.9"," 103.5","  70.7","  9.9"," 0.00","1003.8","999.9","948.9","  92.9","  6.2","  6.6"
"61024099999","2001-04-01","  20.9","000000","999.9"," 104.9","  72.7"," 21.0"," 0.00","1004.5","999.9","950.0","  91.5","  2.8"," 12.4"
"61024099999","2001-04-02","  20.9","000000","999.9"," 101.5","  71.4"," 25.1"," 0.00","1005.2","999.9","950.7","  89.8","  4.8"," 14.1"
"61024099999","2001-04-03","  18.7","000000","999.9","  97.5","  73.9"," 25.1"," 0.00","1006.9","999.9","951.8","  90.4","  5.1"," 13.6"
"61024099999","2001-04-04","  19.3","000000","999.9","  95.5","  71.6"," 22.9"," 0.00","1009.9","999.9","954.6","  87.3","  6.2"," 16.0"
"61024099999","2001-04-05","  22.9","000000","999.9","  96.1","  65.3"," 19.0"," 0.00","1011.5","999.9","955.7","  85.7","  7.2","  6.9"
"61024099999","2001-04-06","  18.1","000000","999.9","  95.9","  66.2"," 27.2"," 0.00","1012.1","999.9","956.6","  86.9","  6.0"," 18.1"
"61024099999","2001-04-07","  19.9","000000","999.9","  96.8","  64.8"," 19.0"," 0.00","1012.0","999.9","956.4","  88.8","  7.7"," 12.3"
"61024099999","2001-04-08","  22.5","000000","999.9"," 100.4","  66.2"," 19.0"," 0.00","1010.7","999.9","955.2","  91.5","  6.8","  7.9"
"61024099999","2001-04-09","  18.3","000000","999.9","  99.0","  68.0"," 19.0"," 0.00","1010.1","999.9","954.5","  90.3","  6.6"," 10.6"
"61024099999","2001-04-10","  17.6","000000","999.9","  98.6","  66.2"," 27.0"," 0.00","1009.4","999.9","954.0","  91.4","  5.8"," 18.1"
"61024099999","2001-04-11","  17.6","000000","999.9"," 100.4","  69.8"," 22.9"," 0.00","1008.9","999.9","953.9","  91.3","  6.2"," 15.2"
"61024099999","2001-04-12","  22.0","000000","999.9"," 103.1","  72.5"," 14.0"," 0.00","1008.1","999.9","953.4","  94.8","  7.7","  7.2"
"61024099999","2001-04-13","  20.2","000000","999.9"," 104.0","  76.1"," 16.9"," 0.00","1006.6","999.9","952.2","  93.2","  7.4","  8.1"
"61024099999","2001-04-14","  19.6","000000","999.9"," 104.9","  79.9"," 12.0"," 0.00","1005.8","999.9","951.6","  97.6","  6.7","  8.3"
"61024099999","2001-04-15","  32.9","000000","999.9"," 105.8","  82.0"," 15.9"," 0.00","1006.6","999.9","952.4","  99.4","  6.2"," 10.6"
"61024099999","2001-04-16","  21.9","000000","999.9"," 106.7","  84.2"," 22.9"," 0.00","1007.0","999.9","952.8","  99.6","  0.9"," 14.5"
"61024099999","2001-04-17","  31.6","000000","999.9"," 109.2","  79.9","  9.9"," 0.00","1005.8","999.9","951.7","  98.9","  2.6","  3.7"
"61024099999","2001-04-18","  22.5","000000","999.9"," 109.4","  83.8"," 14.0"," 0.00","1003.8","999.9","950.2"," 101.2","  2.9"," 11.0"
"61024099999","2001-04-19","  27.6","000000","999.9"," 110.7","  87.3","  9.9"," 0.00","1004.5","999.9","950.9"," 101.7","  6.2","  4.6"
"61024099999","2001-04-20","  32.8","000000","999.9"," 112.1","  84.2"," 11.7"," 0.00","1004.6","999.9","951.1"," 104.1","  5.7","  6.2"
"61024099999","2001-04-21","  28.6","000000","999.9"," 112.3","  84.6"," 14.0"," 0.00","1003.1","999.9","949.7"," 104.5","  5.1","  7.4"
"61024099999","2001-04-22","  31.9","000000","999.9"," 112.1","  84.2"," 12.0"," 0.00","1001.5","999.9","946.2"," 101.7","  5.9","  7.3"
"61024099999","2001-04-23","  57.6","000000","999.9"," 100.4","  84.2"," 27.0"," 0.00","1003.5","999.9","949.6","  96.2","  0.7"," 15.6"
"61024099999","2001-04-24","  53.9","000000","999.9"," 106.7","  83.5"," 15.9"," 0.00","1005.9","999.9","951.8","  97.8","  3.0","  6.5"
"61024099999","2001-04-25","  36.6","000000","999.9"," 109.8","  87.1"," 16.9"," 0.00","1005.4","999.9","951.8"," 100.0","  3.9","  5.4"
"61024099999","2001-04-26","  28.6","000000","999.9"," 109.4","  82.4"," 19.0"," 0.00","1006.0","999.9","952.2","  99.0","  3.2","  8.2"
"61024099999","2001-04-27","  36.4","000000","999.9"," 111.6","  86.9","  9.9"," 0.00","1004.2","999.9","950.7"," 103.5","  4.2","  3.6"
"61024099999","2001-04-28","  35.3","000000","999.9"," 112.1","  86.0"," 12.0"," 0.00","9999.9","999.9","948.3"," 104.8","  4.3","  5.8"
"61024099999","2001-04-29","  34.8","000000","999.9"," 109.4","  87.8"," 12.0"," 0.00","1002.2","999.9","948.4"," 102.5","  5.5","  7.6"
"61024099999","2001-04-30","  34.8","000000","999.9"," 108.5","  79.2"," 12.0"," 0.00","1004.7","999.9","951.0","  98.0","  6.2","  5.6"
"61024099999","2001-05-01","  50.7","000000","999.9"," 108.5","  83.3"," 19.0"," 0.00","1007.7","999.9","953.5"," 101.8","  6.9","  8.5"
"61024099999","2001-05-02","  37.4","000000","  8.9"," 110.7","  73.8","  8.0"," 0.00","1006.0","999.9","952.2"," 102.4","  5.8","  5.7"
"61024099999","2001-05-03","  25.9","000000","999.9"," 111.2","  83.3","  9.9"," 0.00","1002.9","999.9","949.3"," 102.4","  6.2","  6.1"
"61024099999","2001-05-04","  29.8","000000","  9.9"," 110.5","  81.7","  8.0"," 0.00","1002.8","999.9","949.2"," 101.7","  5.0","  4.0"
"61024099999","2001-05-05","  33.7","000000","999.9"," 112.1","  83.3","  8.0"," 0.00","1004.4","999.9","950.6"," 102.7","  6.5","  5.0"
"61024099999","2001-05-06","  54.6","000000","999.9"," 108.5","  83.3","999.9"," 0.00","1006.0","999.9","952.2","  99.2","  2.3"," 10.9"
"61024099999","2001-05-07","  35.4","000000","999.9"," 112.3","  83.5"," 12.0"," 0.00","1005.0","999.9","951.4"," 102.9","  4.4","  8.0"
"61024099999","2001-05-08","  25.7","000000","999.9"," 112.1","  84.2"," 14.0"," 0.00","1005.0","999.9","951.4"," 102.6","  5.5","  9.6"
"61024099999","2001-05-09","  24.5","000000","999.9"," 113.0","  85.1"," 15.9"," 0.00","1004.1","999.9","950.5"," 104.5","  7.0"," 11.2"
"61024099999","2001-05-10","  27.3","000000","999.9"," 113.0","  84.6"," 19.0"," 0.00","1003.6","999.9","950.1"," 104.6","  6.4"," 10.4"
"61024099999","2001-05-11","  31.2","000000","999.9"," 113.0","  85.1"," 12.0"," 0.00","1004.2","999.9","950.7"," 102.0","  5.7","  8.4"
"61024099999","2001-05-12","  41.2","000000","999.9"," 112.1","  83.1"," 12.0"," 0.00","1003.3","999.9","949.7"," 100.5","  6.0","  6.2"
"61024099999","2001-05-13","  60.4","000010","999.9"," 103.3","  85.3"," 26.0"," 0.00","1005.1","999.9","951.3","  98.1","  3.1"," 13.7"
"61024099999","2001-05-14","  30.3","000000","999.9"," 105.1","  82.8"," 19.0"," 0.00","1005.6","999.9","951.6","  98.5","  4.9","  9.2"
"61024099999","2001-05-15","  46.1","000000","999.9"," 101.8","  86.9"," 28.9"," 0.00","1007.5","999.9","953.2","  97.1","  4.4"," 14.0"
"61024099999","2001-05-16","  28.4","000000","999.9"," 104.0","  83.8"," 19.0"," 0.00","1009.6","999.9","955.5","  97.7","  5.9","  9.6"
"61024099999","2001-05-17","  35.0","000000","999.9"," 104.4","  81.5"," 19.0"," 0.00","1009.8","999.9","956.0","  99.4","  5.3"," 12.9"
"61024099999","2001-05-18","  25.8","000000","999.9"," 104.9","  81.5"," 19.0"," 0.00","1008.7","999.9","955.0","  99.1","  6.7"," 11.7"
"61024099999","2001-05-19","  20.7","000000","999.9"," 103.3","  72.5"," 15.9"," 0.00","1008.6","999.9","954.2","  93.9","  6.7"," 10.8"
"61024099999","2001-05-20","  26.3","000000","999.9"," 101.7","  72.3"," 16.9"," 0.00","1009.8","999.9","955.0","  95.0","  7.0"," 11.9"
"61024099999","2001-05-21","  20.0","000000","999.9"," 103.1","  74.3"," 15.9"," 0.00","1008.9","999.9","954.4","  97.2","  7.7"," 10.2"
"61024099999","2001-05-22","  24.4","000000"," 31.1"," 104.5","  73.6"," 15.9"," 0.00","1008.3","999.9","954.8","  98.1","  8.1"," 10.0"
"61024099999","2001-05-23","  24.5","000000","999.9"," 107.2","  74.3"," 14.0"," 0.00","1009.0","999.9","954.5","  98.1","  7.9","  8.0"
"61024099999","2001-05-24","  20.6","000000","999.9"," 107.6","  73.8"," 14.0"," 0.00","1007.9","999.9","953.6","  98.1","  8.0","  7.7"
"61024099999","2001-05-25","  21.6","000000"," 11.1"," 107.6","  77.9","  6.0"," 0.00","1006.1","999.9","951.9"," 100.4","  7.1","  4.3"
"61024099999","2001-05-26","  43.2","000000","999.9"," 108.3","  75.6"," 14.0"," 0.00","1005.0","999.9","950.9","  94.8","  5.8","  7.6"
"61024099999","2001-05-27","  51.6","000000","999.9"," 104.7","  80.6"," 19.0"," 0.00","1007.1","999.9","953.1","  97.6","  7.8","  8.1"
"61024099999","2001-05-28","  53.6","010000","999.9"," 109.0","  85.3"," 15.9"," 0.03","1008.7","999.9","954.6","  96.9","  6.3","  6.6"
"61024099999","2001-05-29","  50.2","000000","999.9"," 105.8","  90.5"," 19.0"," 0.00","1006.4","999.9","952.8"," 100.3","  6.3"," 10.0"
"61024099999","2001-05-30","  55.4","010000","999.9"," 107.2","  84.2"," 12.0"," 0.03","1006.5","999.9","952.5","  97.1","  5.4","  5.7"
"61024099999","2001-05-31","  37.5","000000","999.9"," 105.8","  91.4","  8.0"," 0.00","1006.0","999.9","952.2"," 101.4","  4.3","  5.4"
"61024099999","2001-06-01","  37.5","000000","999.9"," 107.8","  86.7"," 22.0"," 0.00","1005.2","999.9","951.5"," 101.9","  4.8"," 14.1"
"61024099999","2001-06-02","  47.4","000000","999.9"," 107.6","  89.6"," 15.9"," 0.00","1006.0","999.9","999.9"," 101.6","  5.3","  7.7"
"61024099999","2001-06-03","  45.6","000000","999.9"," 108.7","  85.6"," 12.0"," 0.00","1006.2","999.9","952.9"," 101.0","  5.5","  5.9"
"61024099999","2001-06-04","  29.2","000000","999.9"," 107.6","  85.1"," 16.9"," 0.00","9999.9","999.9","999.9","  98.1","  6.0"," 14.5"
"61024099999","2001-06-06","  55.4","010010","999.9"," 100.4","  91.4"," 15.9","99.99","9999.9","999.9","999.9","  96.4","  6.2"," 13.5"
"61024099999","2001-06-07","  40.6","000000","999.9"," 109.4","  80.4"," 19.0"," 0.03","1006.5","999.9","952.3"," 101.6","  6.3"," 11.6"
"61024099999","2001-06-08","  26.5","000000","999.9"," 107.6","  86.9"," 21.0"," 0.00","1005.3","999.9","951.7"," 101.1","  6.2"," 13.9"
"61024099999","2001-06-09","  26.3","000000","999.9"," 105.8","  80.2"," 19.0"," 0.00","1006.5","999.9","952.5","  96.8","  7.4"," 11.4"
"61024099999","2001-06-10","  49.5","000000","999.9"," 105.8","  81.3","  9.9"," 0.00","1007.0","999.9","952.9","  97.8","  5.6","  5.6"
"61024099999","2001-06-11","  34.0","000000","999.9"," 105.8","  79.2"," 12.0"," 0.00","1007.3","999.9","953.5","  97.5","  7.6","  7.0"
"61024099999","2001-06-12","  37.0","000000","999.9"," 107.2","  78.3","  9.9"," 0.00","1007.0","999.9","952.8","  98.6","  7.4","  6.5"
"61024099999","2001-06-13","  35.9","000000","  9.9"," 109.4","  78.6","  8.0"," 0.00","1005.5","999.9","951.4","  98.6","  6.8","  4.0"
"61024099999","2001-06-14","  40.6","000000","999.9"," 110.7","  78.8"," 16.9"," 0.00","1004.7","999.9","950.8"," 100.1","  6.7","  5.9"
"61024099999","2001-06-15","  43.4","000000","999.9"," 108.5","  76.1"," 15.9"," 0.00","1005.1","999.9","951.1","  99.2","  6.9","  9.5"
"61024099999","2001-06-16","  52.7","000000","999.9"," 105.8","  79.7","  9.9"," 0.00","9999.9","999.9","999.9","  95.9","  6.3","  7.7"
"61024099999","2001-06-17","  53.5","000000","  8.9"," 107.6","  77.9","  8.0"," 0.00","1005.1","999.9","951.0","  99.6","  6.0","  5.6"
"61024099999","2001-06-18","  54.8","000000","999.9"," 106.7","  79.7"," 15.9"," 0.00","1005.0","999.9","951.0","  98.4","  6.2","  8.0"
"61024099999","2001-06-19","  63.7","010010","999.9"," 100.4","  84.2"," 19.0","99.99","9999.9","999.9","999.9","  90.8","  6.2"," 10.7"
"61024099999","2001-06-20","  61.5","000000","999.9"," 103.6","  81.9"," 15.9"," 0.03","1008.4","999.9","953.9","  93.4","  6.2","  7.6"
"61024099999","2001-06-21","  56.7","000000","999.9"," 105.1","  79.7"," 12.0"," 0.00","1008.2","999.9","953.7","  93.0","  5.5","  7.0"
"61024099999","2001-06-22","  58.0","000000","999.9"," 108.9","  81.5","  9.9"," 0.00","1007.7","999.9","953.6","  96.4","  7.4","  7.0"
"61024099999","2001-06-23","  60.1","000010","999.9"," 104.0","  84.2"," 14.0"," 0.00","9999.9","999.9","999.9","  96.2","  6.2","  7.6"
"61024099999","2001-06-24","  60.4","010010","999.9"," 104.0","  82.4"," 19.0"," 0.04","1010.5","999.9","955.9","  93.9","  6.7"," 11.0"
"61024099999","2001-06-25","  60.2","010010","999.9"," 102.2","  73.4"," 21.0"," 0.12","1011.1","999.9","955.9","  91.4","  7.4"," 10.9"
"61024099999","2001-06-26","  52.3","000000","999.9"," 105.8","  82.4"," 14.0"," 0.16","1008.2","999.9","954.0","  98.3","  6.6","  5.2"
"61024099999","2001-06-27","  51.0","000000","999.9"," 106.2","  82.4","  9.9"," 0.00","1009.1","999.9","954.6","  95.4","  6.2","  3.7"
"61024099999","2001-06-28","  54.3","000000","999.9"," 105.3","  83.1"," 19.0"," 0.00","1007.6","999.9","953.4","  97.0","  6.5","  9.5"
"61024099999","2001-06-29","  52.9","000000","999.9"," 101.3","  78.8"," 14.0"," 0.00","1008.1","999.9","953.8","  93.9","  5.4","  6.6"
"61024099999","2001-06-30","  58.9","000000","999.9"," 104.0","  78.8","  9.9"," 0.00","1008.1","999.9","953.7","  94.3","  7.4","  6.5"
"61024099999","2001-07-01","  52.3","000000","999.9"," 105.8","  81.0","  9.9"," 0.00","1007.4","999.9","953.2","  95.5","  6.2","  5.4"
"61024099999","2001-07-02","  50.6","000000","999.9"," 106.9","  83.3"," 14.0"," 0.00","1008.6","999.9","954.4","  99.3","  6.2","  7.3"
"61024099999","2001-07-03","  51.4","000000","999.9"," 107.6","  80.6","  9.9"," 0.00","9999.9","999.9","999.9","  98.5","  6.9","  6.3"
